local-date,local-time,detector-Id,lane-Id,lane-count,lane-speed
20191205,1720,CRDS15 - I-380 NB @ 1st Ave SW,1,,92
20191205,1720,CRDS15 - I-380 NB @ 1st Ave SW,2,,85
20191205,1720,CRDS15 - I-380 NB @ 1st Ave SW,3,,100
20191205,1720,CRDS19 - I-380 NB @ Cedar River,1,2,101
20191205,1720,CRDS19 - I-380 NB @ Cedar River,2,1,82
20191205,1720,CRDS19 - I-380 NB @ Cedar River,3,,66
20191205,1720,CRDS23 - I-380 NB @ H Ave Off Ra,1,,94
20191205,1720,CRDS23 - I-380 NB @ H Ave Off Ra,2,,95
20191205,1720,CRDS23 - I-380 NB @ H Ave Off Ra,3,3,84
20191205,1720,CRDS23 - I-380 SB @ H Ave On Ram,1,1,104
20191205,1720,CRDS23 - I-380 SB @ H Ave On Ram,2,1,100
20191205,1720,CRDS23 - I-380 SB @ H Ave On Ram,3,1,98
20191205,1720,CRDS27 - I-380 SB @ 29th St,1,1,97
20191205,1720,CRDS27 - I-380 SB @ 29th St,2,1,90
20191205,1720,CRDS27 - I-380 SB @ 29th St,3,,103
20191205,1720,CRDS28 - I-380 NB On Ramp @ 32nd,1,,82
20191205,1720,CRDS33 - I-380 SB @ Blairs Ferry,1,,98
20191205,1720,CRDS33 - I-380 SB @ Blairs Ferry,2,2,113
20191205,1720,CRDS36 - I-380 SB @ County Home,1,,139
20191205,1720,CRDS36 - I-380 SB @ County Home,2,1,109
20191205,1720,CRDS37 - US 30 EB @ IA 100,1,,102
20191205,1720,CRDS37 - US 30 EB @ IA 100,2,,86
20191205,1720,CRDS40 - US 30 EB Off Ramp @ Wil,1,,80
20191205,1720,CRDS44 - US 30 WB @ 6th St SW,1,,104
20191205,1720,CRDS44 - US 30 WB @ 6th St SW,2,,104
20191205,1720,CRDS46 - US 30 EB @ I-380,1,,122
20191205,1720,CRDS46 - US 30 EB @ I-380,2,,97
20191205,1720,CRDS46 - US 30 EB Off Ramp @ I-3,1,,66
20191205,1720,CRDS46 - US 30 WB @ I-380,1,,109
20191205,1720,CRDS46 - US 30 WB @ I-380,2,,87
20191205,1720,CRDS48 - US 30 EB Off Ramp @ Kir,1,,63
20191205,1720,CRDS49 - US 30 EB @ East of Kirk,1,,111
20191205,1720,CRDS49 - US 30 EB @ East of Kirk,2,,103
20191205,1720,CRDS49 - US 30 EB Off Ramp @ C S,1,,101
20191205,1720,CRDS50 - US 30 EB Off Ramp @ C S,1,,100
20191205,1720,CRDS51 - US 30 WB Off Ramp @ C S,1,1,88
20191205,1720,CRDS52 - US 30 EB @ Ivanhoe Rd,1,,119
20191205,1720,CRDS52 - US 30 EB @ Ivanhoe Rd,2,,114
20191205,1720,CRDS52 - US 30 WB @ Ivanhoe Rd,1,,109
20191205,1720,CRDS52 - US 30 WB @ Ivanhoe Rd,2,,111
20191205,1720,DMDS01 - I-35 NB @ East MixMaste,1,1,105
20191205,1720,DMDS01 - I-35 NB @ East MixMaste,2,1,79
20191205,1720,DMDS06 - I-235 EB @ Guthrie Ave,1,1,92
20191205,1720,DMDS06 - I-235 EB @ Guthrie Ave,2,,103
20191205,1720,DMDS06 - I-235 EB @ Guthrie Ave,3,3,111
20191205,1720,DMDS06 - I-235 WB @ Guthrie Ave,1,1,117
20191205,1720,DMDS06 - I-235 WB @ Guthrie Ave,2,3,82
20191205,1720,DMDS06 - I-235 WB @ Guthrie Ave,3,,61
20191205,1720,DMDS10 - I-235 EB @ University A,1,2,109
20191205,1720,DMDS10 - I-235 EB @ University A,2,1,93
20191205,1720,DMDS10 - I-235 EB @ University A,3,1,111
20191205,1720,DMDS101 - I-80 EB Off Ramp @ Hub,1,,100
20191205,1720,DMDS101 - I-80 EB Off Ramp @ Hub,2,,92
20191205,1720,DMDS11 - I-235 WB Off Ramp @ to,1,,68
20191205,1720,DMDS20 - I-235 WB @ 31st St On R,1,1,111
20191205,1720,DMDS20 - I-235 WB @ 31st St On R,2,,105
20191205,1720,DMDS20 - I-235 WB @ 31st St On R,3,,109
20191205,1720,DMDS20 - I-235 WB @ 31st St On R,4,3,101
20191205,1720,DMDS23 - I-235 WB Off Ramp @ 73r,1,,113
20191205,1720,DMDS30 - I-80/35 EB Off Ramp @ D,1,,85
20191205,1720,DMDS30 - I-80/35 EB Off Ramp @ D,2,,79
20191205,1720,DMDS30 - I-80/35 WB @ Douglas Av,1,,114
20191205,1720,DMDS30 - I-80/35 WB @ Douglas Av,2,,108
20191205,1720,DMDS30 - I-80/35 WB @ Douglas Av,3,1,113
20191205,1720,DMDS35 - I-80/35 WB @ 2nd Ave On,1,7,119
20191205,1720,DMDS35 - I-80/35 WB @ 2nd Ave On,2,,32
20191205,1720,DMDS35 - I-80/35 WB @ 2nd Ave On,3,,72
20191205,1720,DMDS35 - I-80/35 WB On Ramp @ 2n,1,2,82
20191205,1720,DMDS40 - I-235 WB @ Keo Way,1,,98
20191205,1720,DMDS40 - I-235 WB @ Keo Way,2,1,100
20191205,1720,DMDS40 - I-235 WB @ Keo Way,3,,98
20191205,1720,DMDS52 - US 65 NB @ US 69 NB On,1,,122
20191205,1720,DMDS52 - US 65 NB @ US 69 NB On,2,2,106
20191205,1720,DMDS52 - US 65 NB On Ramp @ US 6,1,,114
20191205,1720,DMDS65 - I-80 EB @ West of Jorda,1,2,117
20191205,1720,DMDS65 - I-80 EB @ West of Jorda,2,9,103
20191205,1720,DMDS82 - I-35 SB @ NE 36th St,1,,113
20191205,1720,DMDS82 - I-35 SB @ NE 36th St,2,1,98
20191205,1720,DMDS85 - I-35 SB @ NE 158th Ave,1,,113
20191205,1720,DMDS85 - I-35 SB @ NE 158th Ave,2,1,114
20191205,1720,DMDS95 - I-80/35 WB On Ramp @ IA,1,,79
20191205,1720,DMDS98 - I-35 SB Off Ramp @ IA 5,1,,89
20191205,1720,ICDS01 - I-80 EB Off Ramp @ Tiff,1,,53
20191205,1720,ICDS03 - I-80 EB Off Ramp @ US 2,1,,94
20191205,1720,ICDS07 - I-80 WB Off Ramp @ Cora,1,,97
20191205,1720,ICDS10 - I-80 EB Off Ramp @ Dodg,1,,75
20191205,1720,ICDS12 - I-80 EB @ Wapsi Ave,1,,127
20191205,1720,ICDS12 - I-80 EB @ Wapsi Ave,2,,137
20191205,1720,ICDS12 - I-80 WB @ Wapsi Ave,1,,113
20191205,1720,ICDS12 - I-80 WB @ Wapsi Ave,2,,105
20191205,1720,ICDS16 - I-380 SB On Ramp @ Penn,1,,95
20191205,1720,ICDS20 - I-380 NB @ Swan Lake Rd,1,,123
20191205,1720,ICDS20 - I-380 NB @ Swan Lake Rd,2,,111
20191205,1720,ICDS20 - I-380 SB @ Swan Lake Rd,1,1,127
20191205,1720,ICDS20 - I-380 SB @ Swan Lake Rd,2,1,104
20191205,1720,ICDS30 - I-80 WB @ Eagle Ave,1,,103
20191205,1720,ICDS30 - I-80 WB @ Eagle Ave,2,,108
20191205,1720,IWZ0259 - IA 415 SB Left Turn @,1,,
20191205,1720,IWZ2989 - I-80 WB Off Ramp @ MM,1,,54
20191205,1720,IWZ2996 - US 218 NB @ MM 96,1,,120
20191205,1720,IWZ2996 - US 218 NB @ MM 96,2,2,109
20191205,1720,IWZ3074 - NB,1,,108
20191205,1720,IWZ3074 - NB,2,,112
20191205,1720,IWZ3088 - Penn St WB Right Turn,1,,63
20191205,1720,IWZ3192 - I-80 EB @ US 6,1,,134
20191205,1720,IWZ3192 - I-80 EB @ US 6,2,,106
20191205,1720,IWZ3192 - I-80 EB @ US 6,3,,103
20191205,1720,IWZ3419 - SR I-380 NB @ MM 3.5,1,,114
20191205,1720,IWZ3419 - SR I-380 NB @ MM 3.5,2,3,110
20191205,1720,IWZ3469 - US 151 NB @ US 30,1,,117
20191205,1720,IWZ3469 - US 151 NB @ US 30,2,1,106
20191205,1720,IWZ3469 - US 151 SB @ US 30,1,2,121
20191205,1720,IWZ3469 - US 151 SB @ US 30,2,1,110
20191205,1720,IWZ3480 - I-80 EB @ I-380 NB,1,,121
20191205,1720,IWZ3480 - I-80 EB @ I-380 NB,2,,103
20191205,1720,IWZ3480 - I-80 EB @ I-380 NB,3,,99
20191205,1720,IWZ3555 - I-80/35 EB EN @ NW 100,1,,97
20191205,1720,NVDS02 - US 30 WB @ 600th Ave,1,,117
20191205,1720,NVDS02 - US 30 WB @ 600th Ave,2,,104
20191205,1720,NVDS03 - US 30 EB @ County Rd S1,1,,80
20191205,1720,NVDS03 - US 30 EB @ County Rd S1,2,,92
20191205,1720,NWDS03 - I-80 EB @ IA 14,1,,135
20191205,1720,NWDS03 - I-80 EB @ IA 14,2,,103
20191205,1720,NWDS07 - I-80 WB @ 84th St,1,1,64
20191205,1720,NWDS07 - I-80 WB @ 84th St,2,1,69
20191205,1720,QCDS12 - I-74 EB @ North Tower M,1,,
20191205,1720,QCDS12 - I-74 EB @ North Tower M,2,2,76
20191205,1720,QCDS16 - I-74 WB @ South of Spru,1,,101
20191205,1720,QCDS16 - I-74 WB @ South of Spru,2,1,93
20191205,1720,QCDS17 - I-74 EB Off Ramp @ Spru,1,,87
20191205,1720,QCDS18 - I-74 WB @ E 53rd St,1,,111
20191205,1720,QCDS18 - I-74 WB @ E 53rd St,2,,101
20191205,1720,QCDS22 - I-80 EB @ IA 130,1,,106
20191205,1720,QCDS22 - I-80 EB @ IA 130,2,,95
20191205,1720,WLDS07 - I-380 NB @ River Forest,2,1,118
20191205,1720,WLDS07 - I-380 SB Off Ramp @ Riv,1,,91
20191205,1720,WLDS08 - I-380 NB @ Elk Run Cree,1,,61
20191205,1720,WLDS08 - I-380 NB @ Elk Run Cree,2,,98
20191205,1720,WLDS10 - I-380 SB @ Gilbertville,1,,102
20191205,1720,WLDS10 - I-380 SB @ Gilbertville,2,1,106
20191205,1720,WLDS11 - I-380 SB @ S Raymond Rd,1,1,69
20191205,1720,WLDS11 - I-380 SB @ S Raymond Rd,2,1,97
20191205,1720,WLDS12 - I-380 SB @ US 20 East I,1,,93
20191205,1720,WLDS12 - I-380 SB @ US 20 East I,2,,97
20191205,1720,WLDS13 - US 20 WB @ I-380 East I,1,,107
20191205,1720,WLDS13 - US 20 WB @ I-380 East I,2,,96
20191205,1720,WLDS15 - I-380 NB @ Poyner Rd,1,,121
20191205,1720,WLDS15 - I-380 NB @ Poyner Rd,2,,93
20191205,1720,WLDS16 - I-380 NB @ US 20 West I,1,,99
20191205,1720,WLDS16 - I-380 NB @ US 20 West I,2,,98
20191205,1720,WLDS16 - I-380 NB @ US 20 West I,3,,91
20191205,1720,WLDS17 - I-380 NB @ E San Marnan,1,,91
20191205,1720,WLDS17 - I-380 NB @ E San Marnan,2,,102
20191205,1720,WLDS17 - I-380 NB @ E San Marnan,3,,80
20191205,1720,WLDS17 - I-380 SB @ E San Marnan,1,,105
20191205,1720,WLDS17 - I-380 SB @ E San Marnan,2,,95
20191205,1720,WLDS17 - I-380 SB @ E San Marnan,3,,82
20191205,1920,ADR2020 - US 71 SB @ MM 83.00,1,,
20191205,1920,ADR2050 - US 218 SB @ MM 52.35,1,,
20191205,1920,ADR2050 - US 218 SB @ MM 52.35,2,1,109
20191205,1920,ADR2050 - US 218 SB @ MM 52.35,2,,
20191205,1920,ADR2420 - US 61 NB @ MM 133.60,1,,
20191205,1920,ADR2420 - US 61 NB @ MM 133.60,2,2,112
20191205,1920,ADR2420 - US 61 NB @ MM 133.60,2,1,112
20191205,1920,ADR2450 - US 20 EB @ MM 244.75,1,,
20191205,1920,ADR2450 - US 20 EB @ MM 244.75,2,1,107
20191205,1920,ADR2450 - US 20 EB @ MM 244.75,2,,
20191205,1920,ADR2460 - IA 141 EB @ MM 131.40,1,,
20191205,1920,ADR2460 - IA 141 EB @ MM 131.40,2,,
20191205,1920,ADR2520 - US 18 SB @ MM 235.20,1,,
20191205,1920,ADR2520 - US 18 SB @ MM 235.20,2,,
20191205,1920,ADR2620 - US 63 SB @ MM 8.70,1,,
20191205,1920,ADR2680 - US 30 WB @ MM 41.40,1,,
20191205,1920,ADR2720 - US 71 SB @ MM 53.75,1,,
20191205,1920,ADR2760 - US 63 NB @ MM 227.30,1,,
20191205,1920,ADR2850 - US 20 WB @ MM 98.00,1,,
20191205,1920,ADR2850 - US 20 WB @ MM 98.00,2,,
20191205,1920,ADR8110 - IA 192 SB @ MM 3.75,1,,
20191205,1920,ADR8110 - IA 192 SB @ MM 3.75,2,,
20191205,1920,AMDS01 - I-35 NB @ IA 210,1,,113
20191205,1920,AMDS01 - I-35 NB @ IA 210,2,,109
20191205,1920,AMDS01 - I-35 NB @ IA 210,2,1,111
20191205,1920,AMDS02 - I-35 NB @ Heart of Iowa,1,,130
20191205,1920,AMDS02 - I-35 NB @ Heart of Iowa,2,,113
20191205,1920,AMDS02 - I-35 NB @ Heart of Iowa,2,1,111
20191205,1920,AMDS10 - I-35 NB @ E Lincoln Way,1,,106
20191205,1920,AMDS10 - I-35 NB @ E Lincoln Way,2,,111
20191205,1920,AMDS15 - US 30 EB On Ramp @ S Da,1,1,80
20191205,1920,AMDS15 - US 30 EB On Ramp @ S Da,1,1,76
20191205,1920,AMDS17 - US 30 EB @ University B,1,,104
20191205,1920,AMDS17 - US 30 EB @ University B,2,1,97
20191205,1920,AMDS17 - US 30 EB @ University B,2,,97
20191205,1920,AMDS17 - US 30 EB Off Ramp @ Uni,1,,88
20191205,1920,BNDS04 - US 30 EB @ U Ave,1,,108
20191205,1920,BNDS04 - US 30 EB @ U Ave,2,,107
20191205,1920,CBDS01 - I-80 EB Off Ramp @ to I,1,,105
20191205,1920,CBDS01 - I-80 EB Off Ramp @ to S,1,,105
20191205,1920,CBDS01 - I-80 WB On Ramp @ I-29,1,1,89
20191205,1920,CBDS01 - I-80 WB On Ramp @ I-29,1,,89
20191205,1920,CBDS04 - I-29 SB @ I-80 WB Off R,1,,105
20191205,1920,CBDS04 - I-29 SB @ I-80 WB Off R,2,1,89
20191205,1920,CBDS04 - I-29 SB @ I-80 WB Off R,2,,89
20191205,1920,CBDS14 - I-29/80 SB On Ramp @ S,1,,84
20191205,1920,CBDS14 - I-80 WB @ I-80/29 Inter,1,,84
20191205,1920,CBDS23 - I-80 WB @ McPherson Ave,1,,116
20191205,1920,CBDS23 - I-80 WB @ McPherson Ave,2,2,117
20191205,1920,CBDS23 - I-80 WB @ McPherson Ave,2,,117
20191205,1920,CBDS27 - I-29 NB @ Basswood Rd,1,,123
20191205,1920,CBDS27 - I-29 NB @ Basswood Rd,2,1,111
20191205,1920,CBDS27 - I-29 NB @ Basswood Rd,2,2,100
20191205,1920,CBDS34 - I-29 NB @ 9th Ave On Ra,1,,113
20191205,1920,CBDS34 - I-29 NB @ 9th Ave On Ra,2,,116
20191205,1920,CBDS34 - I-29 NB On Ramp @ 9th A,1,,106
20191205,1920,CBDS36 - I-480 WB @ I-29,1,,91
20191205,1920,CBDS36 - I-480 WB @ I-29,2,,84
20191205,1920,CBDS37 - I-29 NB On Ramp @ I-480,1,1,101
20191205,1920,CBDS37 - I-29 NB On Ramp @ I-480,1,1,100
20191205,1920,CBDS42 - I-29 SB @ N 25th St On,1,,92
20191205,1920,CBDS42 - I-29 SB @ N 25th St On,2,,98
20191205,1920,CBDS47 - I-29 NB @ South of I-68,1,,123
20191205,1920,CBDS47 - I-29 NB @ South of I-68,2,,120
20191205,1920,CBDS47 - I-29 NB @ South of I-68,2,1,117
20191205,1920,CBDS49 - I-680 EB On Ramp @ I-29,1,,77
20191205,1920,CBDS49 - I-680 EB On Ramp @ I-29,1,1,77
20191205,1920,CBDS51 - I-680 WB @ I-29 SB On R,1,,126
20191205,1920,CBDS51 - I-680 WB @ I-29 SB On R,2,,103
20191205,1920,CBDS55 - I-80/29 EB @ S 24th St,1,,109
20191205,1920,CBDS55 - I-80/29 EB @ S 24th St,2,,112
20191205,1920,CBDS55 - I-80/29 EB @ S 24th St,3,1,106
20191205,1920,CBDS55 - I-80/29 EB @ S 24th St,3,,106
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,1,1,110
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,1,,110
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,2,2,108
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,2,,108
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,3,1,107
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,3,,107
20191205,1920,CBDS72 - I-80 EB @ S 24th St Off,4,,88
20191205,1920,CBDS72 - I-80 WB @ I-29 West Sys,1,,113
20191205,1920,CBDS72 - I-80 WB @ I-29 West Sys,2,,103
20191205,1920,CBDS72 - I-80 WB @ I-29 West Sys,3,,95
20191205,1920,CBDS74 - I-80 EB @ West of S 24t,1,,108
20191205,1920,CBDS74 - I-80 EB @ West of S 24t,3,,105
20191205,1920,CBDS76 - I-29 NB @ US 275,1,,60
20191205,1920,CBDS76 - I-29 NB @ US 275,2,,30
20191205,1920,CBDS76 - I-29 SB Off Ramp @ US 2,1,,84
20191205,1920,CBDS79 - I-80 WB EXP @ S Expway,1,,115
20191205,1920,CBDS79 - I-80 WB EXP @ S Expway,2,1,110
20191205,1920,CBDS79 - I-80 WB EXP @ S Expway,2,,110
20191205,1920,CBDS79 - I-80 WB EXP @ S Expway,3,,101
20191205,1920,CBDS84 - I-80 WB EXP @ Indian Cr,1,,105
20191205,1920,CBDS84 - I-80 WB EXP @ Indian Cr,2,,87
20191205,1920,CBDS84 - I-80 WB EXP @ Indian Cr,2,1,84
20191205,1920,CRDS02 - I-380 NB @ Wright Broth,1,,123
20191205,1920,CRDS02 - I-380 NB @ Wright Broth,2,1,130
20191205,1920,CRDS02 - I-380 NB @ Wright Broth,2,,130
20191205,1920,CRDS10 - I-380 SB @ 33rd Ave SW,1,,101
20191205,1920,CRDS10 - I-380 SB @ 33rd Ave SW,2,1,94
20191205,1920,CRDS10 - I-380 SB @ 33rd Ave SW,2,,94
20191205,1920,CRDS10 - I-380 SB @ 33rd Ave SW,3,,96
20191205,1920,CRDS13 - I-380 NB @ South of 8th,1,1,103
20191205,1920,CRDS13 - I-380 NB @ South of 8th,1,,103
20191205,1920,CRDS13 - I-380 NB @ South of 8th,2,1,79
20191205,1920,CRDS13 - I-380 NB @ South of 8th,2,2,77
20191205,1920,CRDS13 - I-380 NB @ South of 8th,3,1,85
20191205,1920,CRDS13 - I-380 NB @ South of 8th,3,2,85
20191205,1920,CRDS23 - I-380 NB Off Ramp @ H A,1,,75
20191205,1920,CRDS23 - I-380 SB @ H Ave On Ram,1,,106
20191205,1920,CRDS23 - I-380 SB @ H Ave On Ram,2,1,87
20191205,1920,CRDS23 - I-380 SB @ H Ave On Ram,2,,87
20191205,1920,CRDS23 - I-380 SB @ H Ave On Ram,3,,114
20191205,1920,CRDS23 - I-380 SB @ H Ave On Ram,3,1,103
20191205,1920,CRDS25 - I-380 SB On Ramp @ 29th,1,,91
20191205,1920,CRDS25 - I-380 SB On Ramp @ 29th,1,1,89
20191205,1920,CRDS29 - I-380 NB @ 42nd St Off,1,,102
20191205,1920,CRDS29 - I-380 NB @ 42nd St Off,2,1,89
20191205,1920,CRDS29 - I-380 NB @ 42nd St Off,2,,89
20191205,1920,CRDS29 - I-380 NB @ 42nd St Off,3,1,86
20191205,1920,CRDS29 - I-380 NB @ 42nd St Off,3,2,97
20191205,1920,CRDS30 - I-380 NB @ Collins Rd O,1,,92
20191205,1920,CRDS30 - I-380 NB @ Collins Rd O,2,3,84
20191205,1920,CRDS30 - I-380 NB @ Collins Rd O,2,2,82
20191205,1920,CRDS30 - I-380 NB @ Collins Rd O,3,1,93
20191205,1920,CRDS30 - I-380 NB @ Collins Rd O,3,,93
20191205,1920,CRDS35 - I-380 NB @ Tower Terrac,1,,127
20191205,1920,CRDS35 - I-380 NB @ Tower Terrac,2,,123
20191205,1920,CRDS37 - US 30 EB @ IA 100,1,,102
20191205,1920,CRDS37 - US 30 EB @ IA 100,2,,86
20191205,1920,CRDS40 - US 30 WB @ Williams Blv,1,,126
20191205,1920,CRDS40 - US 30 WB @ Williams Blv,2,,109
20191205,1920,CRDS43 - US 30 WB @ West of 6th,1,,131
20191205,1920,CRDS43 - US 30 WB @ West of 6th,2,,84
20191205,1920,CRDS44 - US 30 WB @ 6th St SW,1,,104
20191205,1920,CRDS44 - US 30 WB @ 6th St SW,2,,79
20191205,1920,CRDS44 - US 30 WB Off Ramp @ 6th,1,,59
20191205,1920,CRDS47 - US 30 EB On Ramp @ I-38,1,,78
20191205,1920,CRDS53 - US 30 EB @ East of Ivan,1,,102
20191205,1920,CRDS53 - US 30 EB @ East of Ivan,2,,116
20191205,1920,CRDS55 - US 30 EB Off Ramp @ IA,1,,74
20191205,1920,CRDS56 - IA 13 SB Off Ramp @ US,1,,103
20191205,1920,DMDS08 - I-235 WB Off Ramp @ Uni,1,,111
20191205,1920,DMDS11 - I-235 WB @ E 12th St,1,,95
20191205,1920,DMDS11 - I-235 WB @ E 12th St,2,,106
20191205,1920,DMDS11 - I-235 WB @ E 12th St,2,1,106
20191205,1920,DMDS11 - I-235 WB @ E 12th St,3,,103
20191205,1920,DMDS18 - I-235 WB @ Cottage Grov,1,,97
20191205,1920,DMDS18 - I-235 WB @ Cottage Grov,2,,105
20191205,1920,DMDS18 - I-235 WB @ Cottage Grov,3,2,106
20191205,1920,DMDS18 - I-235 WB @ Cottage Grov,3,1,106
20191205,1920,DMDS18 - I-235 WB @ Cottage Grov,4,,127
20191205,1920,DMDS18 - I-235 WB @ Cottage Grov,4,1,124
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,1,1,89
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,1,,89
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,2,,105
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,3,3,103
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,3,1,103
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,4,1,103
20191205,1920,DMDS19 - I-235 WB @ 31st Off Ram,4,2,106
20191205,1920,DMDS22 - I-235 EB @ 63rd St On R,1,1,92
20191205,1920,DMDS22 - I-235 EB @ 63rd St On R,1,,92
20191205,1920,DMDS22 - I-235 EB @ 63rd St On R,2,1,108
20191205,1920,DMDS22 - I-235 EB @ 63rd St On R,2,1,108
20191205,1920,DMDS22 - I-235 EB @ 63rd St On R,3,2,109
20191205,1920,DMDS22 - I-235 EB @ 63rd St On R,3,,109
20191205,1920,DMDS45 - US 65 NB @ South of I-8,1,,103
20191205,1920,DMDS49 - US 65 NB @ North of Arm,1,,108
20191205,1920,DMDS49 - US 65 NB @ North of Arm,2,1,105
20191205,1920,DMDS49 - US 65 NB @ North of Arm,2,1,105
20191205,1920,DMDS55 - IA 5 NB @ Fleur Dr SB O,1,,129
20191205,1920,DMDS55 - IA 5 NB @ Fleur Dr SB O,2,,119
20191205,1920,DMDS58 - IA 5 SB @ I-35,1,,111
20191205,1920,DMDS58 - IA 5 SB @ I-35,2,2,130
20191205,1920,DMDS58 - IA 5 SB @ I-35,2,,130
20191205,1920,DMDS64 - I-80 EB @ Jordan Creek,1,,114
20191205,1920,DMDS64 - I-80 EB @ Jordan Creek,2,1,100
20191205,1920,DMDS64 - I-80 EB @ Jordan Creek,2,2,100
20191205,1920,DMDS64 - I-80 WB @ Jordan Creek,1,2,113
20191205,1920,DMDS64 - I-80 WB @ Jordan Creek,1,,113
20191205,1920,DMDS64 - I-80 WB @ Jordan Creek,2,2,89
20191205,1920,DMDS64 - I-80 WB @ Jordan Creek,2,2,90
20191205,1920,DMDS69 - I-35 SB @ Grand Ave,1,,103
20191205,1920,DMDS69 - I-35 SB @ Grand Ave,2,,95
20191205,1920,DMDS69 - I-35 SB @ Grand Ave,3,,101
20191205,1920,DMDS75 - I-80 WB @ NE 38th St,1,,63
20191205,1920,DMDS75 - I-80 WB @ NE 38th St,1,1,68
20191205,1920,DMDS75 - I-80 WB @ NE 38th St,2,,126
20191205,1920,DMDS75 - I-80 WB @ NE 38th St,3,5,111
20191205,1920,DMDS75 - I-80 WB @ NE 38th St,3,1,111
20191205,1920,DMDS79 - I-80 WB @ Altoona 1st A,1,,106
20191205,1920,DMDS79 - I-80 WB @ Altoona 1st A,2,,114
20191205,1920,DMDS82 - I-35 SB @ NE 36th St,1,,113
20191205,1920,DMDS82 - I-35 SB @ NE 36th St,2,,97
20191205,1920,DMDS82 - I-35 SB @ NE 36th St,2,3,101
20191205,1920,DMDS91 - I-80/35 EB On Ramp @ Me,1,,110
20191205,1920,DMDS95 - I-80/35 EB Off Ramp @ I,1,,61
20191205,1920,DMDS97 - I-80/35 EB On Ramp @ fr,1,,85
20191205,1920,DMDS97 - I-80/35 EB On Ramp @ fr,1,2,82
20191205,1920,DMDS97 - I-80/35 EB On Ramp @ fr,2,1,111
20191205,1920,DMDS97 - I-80/35 WB On Ramp @ Un,1,,79
20191205,1920,DMDS97 - I-80/35 WB On Ramp @ Un,1,1,77
20191205,1920,ICDS03 - I-80 EB @ US 218 SB Off,1,,114
20191205,1920,ICDS03 - I-80 EB @ US 218 SB Off,2,,107
20191205,1920,ICDS14 - US 218 SB On Ramp @ I-8,1,,54
20191205,1920,ICDS16 - I-380 NB @ Penn St Off,1,1,122
20191205,1920,ICDS16 - I-380 NB @ Penn St Off,1,,122
20191205,1920,ICDS16 - I-380 NB @ Penn St Off,2,1,108
20191205,1920,ICDS16 - I-380 NB @ Penn St Off,2,,108
20191205,1920,ICDS16 - I-380 NB Off Ramp @ Pen,1,,74
20191205,1920,ICDS16 - I-380 SB @ Penn St On R,1,1,100
20191205,1920,ICDS16 - I-380 SB @ Penn St On R,1,,100
20191205,1920,ICDS16 - I-380 SB @ Penn St On R,2,1,114
20191205,1920,ICDS16 - I-380 SB @ Penn St On R,2,3,114
20191205,1920,ICDS21 - I-380 NB @ IA 965,1,,123
20191205,1920,ICDS21 - I-380 NB @ IA 965,2,,129
20191205,1920,ICDS21 - I-380 SB @ IA 965,1,,133
20191205,1920,ICDS21 - I-380 SB @ IA 965,2,1,112
20191205,1920,ICDS21 - I-380 SB @ IA 965,2,,112
20191205,1920,ICDS23 - I-380 SB @ 120th St,1,,122
20191205,1920,ICDS23 - I-380 SB @ 120th St,1,1,104
20191205,1920,ICDS23 - I-380 SB @ 120th St,2,3,106
20191205,1920,ICDS23 - I-380 SB @ 120th St,2,2,110
20191205,1920,ICDS28 - I-80 EB @ Y Ave,1,,97
20191205,1920,ICDS28 - I-80 EB @ Y Ave,2,,100
20191205,1920,IWZ2992 - I-74 EB @ Rock River I,1,,98
20191205,1920,IWZ2992 - I-74 EB @ Rock River I,2,1,105
20191205,1920,IWZ2992 - I-74 EB @ Rock River I,2,,105
20191205,1920,IWZ2992 - I-74 WB @ Rock River I,1,,96
20191205,1920,IWZ2992 - I-74 WB @ Rock River I,1,1,108
20191205,1920,IWZ2992 - I-74 WB @ Rock River I,2,,91
20191205,1920,IWZ2992 - I-74 WB @ Rock River I,2,1,79
20191205,1920,IWZ3078 - I-80 EB Off Ramp @ MM,1,,77
20191205,1920,IWZ3088 - Penn St WB Right Turn,1,,63
20191205,1920,IWZ3344 - SR I-380 NB @ MM 4.75,1,,113
20191205,1920,IWZ3344 - SR I-380 NB @ MM 4.75,2,1,104
20191205,1920,IWZ3344 - SR I-380 NB @ MM 4.75,2,2,116
20191205,1920,IWZ3460 - US 30 EB Off Ramp @ US,1,,57
20191205,1920,IWZ3469 - US 151 NB @ US 30,1,,117
20191205,1920,IWZ3469 - US 151 NB @ US 30,2,1,105
20191205,1920,IWZ3469 - US 151 NB @ US 30,2,,105
20191205,1920,IWZ3480 - I-80 WB @ I-380 NB,1,1,111
20191205,1920,IWZ3480 - I-80 WB @ I-380 NB,1,2,108
